code,600703,600703,600703,600703,600703,600703
data,open,close,high,low,volume,ret
2018-01-04,25.88,26.03,26.39,25.72,284513.0,0.001153846153846283
2018-01-05,26.15,26.11,26.4,25.66,250946.0,0.00307337687283904
2018-01-08,25.71,25.06,25.78,24.8,428978.0,-0.04021447721179627
2018-01-09,25.32,25.7,25.75,24.96,327376.0,0.025538707102952918
2018-01-10,25.67,25.21,25.67,24.9,238486.0,-0.01906614785992211
2018-01-11,25.02,25.4,25.77,24.6,239709.0,0.007536691788972538
2018-01-12,25.4,24.91,25.45,24.7,298628.0,-0.019291338582677064
2018-01-15,24.9,23.15,24.98,23.11,726466.0,-0.07065435568044964
2018-01-16,23.3,22.28,23.62,21.76,1048247.0,-0.03758099352051825
2018-01-17,22.3,22.6,23.03,21.2,792029.0,0.014362657091562037
2018-01-18,22.63,22.76,23.07,22.41,489375.0,0.0070796460176991705
2018-01-19,22.7,22.81,23.03,22.33,408399.0,0.002196836555360182
2018-01-22,22.86,24.13,24.16,22.86,727751.0,0.057869355545813184
2018-01-23,24.18,24.15,24.85,24.01,507922.0,0.0008288437629506706
2018-01-24,24.07,24.7,24.82,23.48,476706.0,0.022774327122153215
2018-01-25,24.6,24.54,25.08,24.3,343552.0,-0.006477732793522262
2018-01-26,24.6,24.89,24.99,24.42,259730.0,0.014262428687856543
2018-01-29,24.85,22.67,24.85,22.4,788421.0,-0.08919244676576932
2018-01-30,22.55,22.92,23.3,22.41,385225.0,0.011027790030877727
2018-01-31,22.86,23.22,23.4,22.86,307831.0,0.013089005235601858
2018-02-01,23.42,22.94,23.59,22.08,448077.0,-0.012058570198104968
2018-02-02,22.73,23.33,23.71,22.41,317145.0,0.017000871839581322
2018-02-05,23.14,22.5,23.59,22.3,390123.0,-0.03557651093013281
2018-02-06,22.6,20.92,22.7,20.88,616160.0,-0.07022222222222219
2018-02-07,21.7,21.24,21.93,20.01,534430.0,0.015296367112810572
2018-02-08,21.01,22.38,22.45,21.01,564284.0,0.053672316384180796
2018-02-09,21.71,22.51,23.22,21.21,639620.0,0.005808757819481869
2018-02-12,23.02,23.97,24.0,22.85,510866.0,0.06486006219458007
2018-02-13,24.2,23.73,24.39,23.43,333262.0,-0.01001251564455563
2018-02-14,23.82,23.92,24.08,23.6,193427.0,0.008006742520016985
2018-02-22,24.1,24.29,24.69,23.82,303525.0,0.01546822742474907
2018-02-23,24.01,24.12,24.58,23.76,232780.0,-0.0069987649238368865
2018-02-26,24.3,25.12,25.69,24.19,695113.0,0.041459369817578695
2018-02-27,25.35,25.45,26.1,25.0,517085.0,0.01313694267515908
2018-02-28,25.1,25.64,26.12,24.91,401822.0,0.007465618860510892
2018-03-01,25.28,26.01,26.18,25.03,345953.0,0.014430577223089047
2018-03-02,25.75,25.29,26.1,25.05,301332.0,-0.02768166089965407
2018-03-05,25.4,25.51,25.71,24.93,265854.0,0.008699090549624477
2018-03-06,25.44,26.41,26.96,25.44,476303.0,0.03528028224225799
2018-03-07,26.38,26.0,26.74,25.95,233330.0,-0.015524422567209428
2018-03-08,26.0,25.93,26.25,25.4,217246.0,-0.0026923076923076605
2018-03-09,26.09,26.89,27.05,25.81,410823.0,0.03702275356729667
2018-03-12,27.12,27.14,27.93,26.75,501231.0,0.00929713648196362
2018-03-13,27.1,26.71,27.46,26.52,273355.0,-0.01584377302873985
2018-03-14,26.48,26.26,26.91,26.16,253510.0,-0.016847622613253455
2018-03-15,26.1,26.4,26.62,25.94,257607.0,0.005331302361005319
2018-03-16,26.27,25.48,26.46,25.45,244523.0,-0.034848484848484795
2018-03-19,25.3,25.9,26.2,25.28,238427.0,0.016483516483516425
2018-03-20,25.77,26.59,26.66,25.6,277470.0,0.026640926640926654
