code,600016,600016,600016,600016,600016
data,open,close,high,low,volume
2018-01-03,8.51,8.58,8.59,8.47,872164.0
2018-01-04,8.58,8.54,8.59,8.53,690688.0
2018-01-05,8.55,8.6,8.63,8.54,865293.0
2018-01-08,8.59,8.72,8.76,8.56,1097694.0
2018-01-09,8.71,8.68,8.78,8.66,670078.0
2018-01-10,8.67,8.82,8.84,8.63,1339214.0
2018-01-11,8.83,8.8,8.93,8.75,924641.0
2018-01-12,8.8,8.8,8.88,8.77,629885.0
2018-01-15,8.76,8.87,8.98,8.73,1654521.0
2018-01-16,8.88,8.88,8.9,8.8,1008595.0
2018-01-17,8.89,8.9,9.12,8.87,2350693.0
2018-01-18,8.95,9.01,9.03,8.88,1515952.0
2018-01-19,9.08,9.11,9.22,9.06,2620251.0
2018-01-22,9.01,8.94,9.13,8.91,1707378.0
2018-01-23,8.94,9.24,9.25,8.92,2091833.0
2018-01-24,9.26,9.33,9.39,9.14,2516256.0
2018-01-25,9.34,9.29,9.44,9.21,1673799.0
2018-01-26,9.25,9.32,9.39,9.24,1749575.0
2018-01-29,9.38,9.2,9.47,9.15,1966315.0
2018-01-30,9.22,9.01,9.24,8.99,1412972.0
2018-01-31,8.98,9.06,9.08,8.93,1237221.0
2018-02-01,9.06,9.22,9.25,8.99,1887656.0
2018-02-02,9.16,9.17,9.21,9.01,933270.0
2018-02-05,9.05,9.45,9.46,9.03,2025276.0
2018-02-06,9.3,9.11,9.4,9.08,2394132.0
2018-02-07,9.23,9.0,9.46,8.99,3148677.0
2018-02-08,8.85,8.71,8.97,8.66,1874003.0
2018-02-09,8.56,8.29,8.69,8.14,2119857.0
2018-02-12,8.34,8.32,8.39,8.25,1250062.0
2018-02-13,8.37,8.39,8.5,8.35,933715.0
2018-02-14,8.41,8.42,8.45,8.37,476244.0
2018-02-22,8.55,8.55,8.58,8.49,726098.0
2018-02-23,8.58,8.79,8.87,8.53,1525084.0
2018-02-26,8.84,8.77,8.87,8.69,1000115.0
2018-02-27,8.83,8.59,8.83,8.57,833898.0
2018-02-28,8.57,8.49,8.58,8.46,761740.0
2018-03-01,8.44,8.5,8.53,8.43,783133.0
2018-03-02,8.44,8.43,8.48,8.41,631556.0
2018-03-05,8.43,8.43,8.51,8.42,570031.0
2018-03-06,8.46,8.5,8.51,8.41,666569.0
2018-03-07,8.53,8.46,8.63,8.46,772966.0
2018-03-08,8.51,8.49,8.52,8.44,426694.0
2018-03-09,8.51,8.51,8.53,8.46,473447.0
2018-03-12,8.54,8.5,8.55,8.48,635827.0
2018-03-13,8.49,8.46,8.58,8.45,767123.0
2018-03-14,8.43,8.38,8.45,8.37,595960.0
2018-03-15,8.35,8.36,8.38,8.33,517007.0
2018-03-16,8.36,8.31,8.37,8.3,498442.0
2018-03-19,8.29,8.29,8.33,8.25,427580.0
2018-03-20,8.26,8.3,8.33,8.25,397738.0
2018-03-21,8.32,8.29,8.37,8.27,454726.0
2018-03-22,8.32,8.25,8.33,8.23,427780.0
2018-03-23,8.15,7.98,8.15,7.94,1231625.0
2018-03-26,7.96,7.96,8.0,7.85,850411.0
2018-03-27,8.05,8.0,8.08,7.96,626838.0
2018-03-28,7.95,7.99,8.07,7.94,571378.0
2018-03-29,7.99,8.08,8.1,7.93,596701.0
2018-03-30,8.02,7.99,8.07,7.98,640729.0
2018-04-02,7.99,7.96,8.05,7.95,541537.0
2018-04-03,7.91,7.91,7.96,7.88,678695.0
2018-04-04,7.92,7.92,7.98,7.9,527332.0
2018-04-09,7.92,7.9,7.95,7.86,454170.0
2018-04-10,7.9,8.04,8.06,7.88,562692.0
2018-04-11,8.05,8.08,8.14,8.01,607852.0
2018-04-12,8.09,8.07,8.1,8.03,436065.0
2018-04-13,8.1,8.01,8.11,8.01,330925.0
2018-04-16,8.02,7.85,8.03,7.85,640815.0
2018-04-17,7.87,7.84,7.95,7.82,486037.0
2018-04-18,7.92,7.91,7.95,7.87,541276.0
2018-04-19,7.96,7.93,7.98,7.91,357732.0
2018-04-20,7.9,7.79,7.92,7.78,493203.0
2018-04-23,7.76,7.77,7.87,7.76,492084.0
2018-04-24,7.77,7.88,7.88,7.77,860474.0
2018-04-25,7.83,7.75,7.85,7.74,899168.0
2018-04-26,7.78,7.68,7.8,7.66,630411.0
2018-04-27,7.71,7.72,7.73,7.63,522034.0
2018-05-02,7.77,7.74,7.79,7.67,841155.0
2018-05-03,7.71,7.79,7.81,7.7,601301.0
2018-05-04,7.79,7.81,7.85,7.78,492141.0
2018-05-07,7.82,7.84,7.89,7.79,558862.0
2018-05-08,7.85,7.92,7.93,7.82,559205.0
2018-05-09,7.93,7.94,7.94,7.88,432100.0
2018-05-10,7.95,7.94,7.98,7.91,467103.0
2018-05-11,7.96,7.93,7.97,7.9,381455.0
2018-05-14,7.94,7.95,8.01,7.93,538275.0
2018-05-15,7.95,7.92,7.96,7.88,457514.0
2018-05-16,7.89,7.83,7.91,7.82,452341.0
2018-05-17,7.83,7.83,7.87,7.81,391865.0
2018-05-18,7.83,7.92,7.92,7.82,566805.0
2018-05-21,7.94,7.94,7.98,7.93,554982.0
2018-05-22,7.95,7.88,7.96,7.84,657490.0
2018-05-23,7.87,7.79,7.87,7.78,614881.0
2018-05-24,7.79,7.81,7.86,7.77,426860.0
2018-05-25,7.83,7.78,7.85,7.76,310071.0
