code,002304,002304,002304,002304,002304,002304
data,open,close,high,low,volume,ret
2018-01-04,115.87,121.0,122.11,115.36,71915.0,0.049891540130151846
2018-01-05,121.4,122.98,123.5,119.35,53654.0,0.016363636363636358
2018-01-08,122.2,126.32,127.77,121.2,46252.0,0.02715888762400387
2018-01-09,125.68,131.15,134.38,125.06,69485.0,0.03823622545915151
2018-01-10,129.59,138.9,139.02,129.59,74872.0,0.05909264201296227
2018-01-11,138.89,135.8,139.0,133.34,56287.0,-0.022318214542836556
2018-01-12,135.0,136.98,137.07,133.5,50338.0,0.00868924889543421
2018-01-15,136.5,135.01,137.83,133.68,54578.0,-0.014381661556431613
2018-01-16,133.67,133.8,138.5,131.71,65864.0,-0.008962299088956183
2018-01-17,133.34,128.97,134.48,127.56,63628.0,-0.03609865470852025
2018-01-18,129.36,131.23,133.11,128.41,53316.0,0.01752345506706976
2018-01-19,130.31,129.99,131.44,128.1,52231.0,-0.00944905890421388
2018-01-22,133.0,133.9,135.5,131.5,69089.0,0.03007923686437408
2018-01-23,133.88,136.28,137.0,132.11,67902.0,0.017774458551157446
2018-01-24,136.1,133.35,136.48,133.01,46129.0,-0.021499853243322598
2018-01-25,134.11,130.75,134.7,129.27,56545.0,-0.019497562804649426
2018-01-26,131.72,131.94,132.44,130.13,36718.0,0.009101338432122352
2018-01-29,133.28,127.77,133.5,127.01,60272.0,-0.03160527512505684
2018-01-30,126.98,124.99,128.28,124.17,45768.0,-0.02175784612976439
2018-01-31,126.5,129.95,130.61,126.5,43666.0,0.03968317465397231
2018-02-01,128.52,129.71,131.27,126.99,40656.0,-0.0018468641785300832
2018-02-02,128.6,128.95,131.12,125.85,32220.0,-0.00585922442371456
2018-02-05,126.36,121.89,126.36,117.12,77021.0,-0.05474990306320271
2018-02-06,117.0,121.77,122.55,116.0,74414.0,-0.0009844942160964765
2018-02-07,122.86,118.93,127.86,116.0,70908.0,-0.023322657468998864
2018-02-08,118.8,124.99,125.3,118.0,56317.0,0.05095434289077594
2018-02-09,121.5,123.05,123.8,117.2,50026.0,-0.015521241699335886
2018-02-12,123.11,125.61,127.85,123.11,55317.0,0.020804550995530358
2018-02-13,125.99,123.3,127.98,123.26,47325.0,-0.018390255552901857
