code,600048,600048,600048,600048,600048
data,open,close,high,low,volume
2018-01-03,14.72,14.44,15.15,14.34,1907440.0
2018-01-04,14.57,14.51,14.84,14.39,1467574.0
2018-01-05,14.55,15.29,15.95,14.45,2617996.0
2018-01-08,15.72,15.62,16.3,15.46,2782186.0
2018-01-09,15.45,15.7,15.96,15.44,1462556.0
2018-01-10,15.7,15.86,16.26,15.6,1432952.0
2018-01-11,15.74,15.78,15.95,15.34,1181745.0
2018-01-12,15.68,15.7,16.34,15.57,1394105.0
2018-01-15,16.18,16.6,16.87,16.0,2574305.0
2018-01-16,16.45,17.68,17.99,16.34,3224719.0
2018-01-17,17.4,17.93,18.21,17.04,2751892.0
2018-01-18,17.9,17.57,18.09,17.32,1882338.0
2018-01-19,17.7,17.29,18.0,17.1,1959306.0
2018-01-22,17.27,17.53,17.72,17.16,1462843.0
2018-01-23,17.65,17.75,18.35,17.65,2586248.0
2018-01-24,17.78,17.84,18.4,17.7,1929381.0
2018-01-25,17.77,17.1,17.81,16.7,2459242.0
2018-01-26,17.1,17.19,17.56,16.91,1624390.0
2018-01-29,17.33,16.98,17.48,16.68,1711330.0
2018-01-30,16.96,16.52,17.13,16.36,1621626.0
2018-01-31,16.61,17.23,17.29,16.49,1999987.0
2018-02-01,17.35,17.58,17.85,17.18,2247726.0
2018-02-02,17.3,18.42,18.48,17.0,2124072.0
2018-02-05,18.2,18.69,18.74,17.95,1899819.0
2018-02-06,18.2,18.03,18.27,17.4,2300497.0
2018-02-07,18.35,16.34,18.46,16.23,3102236.0
2018-02-08,16.03,15.67,16.32,15.2,2344830.0
2018-02-09,15.06,14.19,15.37,14.1,3260390.0
2018-02-12,14.2,14.5,14.56,13.89,1995139.0
2018-02-13,14.76,15.11,15.65,14.66,1877978.0
2018-02-14,15.1,15.2,15.35,14.74,809861.0
2018-02-22,15.5,15.43,15.79,15.27,1048358.0
2018-02-23,15.48,15.64,15.91,15.32,1062567.0
2018-02-26,15.67,15.09,15.79,14.4,2023755.0
2018-02-27,14.98,14.51,15.0,14.32,1868183.0
2018-02-28,14.26,14.63,14.85,14.05,1449395.0
2018-03-01,14.42,14.7,15.06,14.38,1355075.0
2018-03-02,14.48,14.8,14.99,14.3,1166831.0
2018-03-05,14.92,14.86,15.38,14.77,1215889.0
2018-03-06,15.0,15.55,15.59,14.6,1742183.0
2018-03-07,15.47,15.41,15.86,15.26,1131347.0
2018-03-08,15.42,15.54,15.65,15.27,758501.0
2018-03-09,15.61,15.25,15.7,14.99,1103530.0
2018-03-12,15.1,14.57,15.1,14.37,2009627.0
2018-03-13,14.48,14.53,14.72,14.43,973978.0
2018-03-14,14.43,14.57,14.7,14.3,849778.0
2018-03-15,14.57,14.59,14.68,14.41,760647.0
2018-03-16,14.53,14.61,14.86,14.51,955962.0
2018-03-19,14.56,14.07,14.56,14.0,1191869.0
2018-03-20,13.86,13.93,14.03,13.71,906166.0
2018-03-21,13.99,14.01,14.34,13.88,995003.0
2018-03-22,13.95,13.62,14.06,13.53,1097283.0
2018-03-23,13.1,13.31,13.33,12.72,2109759.0
2018-03-26,13.15,13.04,13.29,12.8,1071208.0
2018-03-27,13.35,13.1,13.46,12.94,1101884.0
2018-03-28,12.92,13.08,13.45,12.86,1091350.0
2018-03-29,13.15,13.76,14.08,12.48,2806956.0
2018-03-30,13.6,13.47,13.76,13.43,1178819.0
2018-04-02,13.56,13.64,14.05,13.46,1509565.0
2018-04-03,13.36,13.53,13.68,13.21,833386.0
2018-04-04,13.4,13.69,13.94,13.35,962823.0
2018-04-09,13.66,13.46,13.79,13.34,673817.0
2018-04-10,13.5,14.29,14.31,13.46,1498046.0
2018-04-11,14.31,14.54,14.76,14.1,1523034.0
2018-04-12,14.4,14.39,14.66,14.23,790223.0
2018-04-13,14.49,14.02,14.62,13.91,738997.0
2018-04-16,13.93,13.24,13.94,13.04,1646111.0
2018-04-17,13.26,13.15,13.41,13.06,901370.0
2018-04-18,13.52,13.46,13.76,13.31,1462819.0
2018-04-19,13.46,13.44,13.68,13.31,795331.0
2018-04-20,13.46,13.4,13.58,13.08,778279.0
2018-04-23,13.25,13.54,13.63,13.15,650066.0
2018-04-24,13.77,14.09,14.43,13.76,1496317.0
2018-04-25,13.93,13.85,14.09,13.73,722275.0
2018-04-26,14.01,13.59,14.08,13.36,787222.0
2018-04-27,13.36,13.13,13.4,12.52,1769216.0
2018-05-02,12.99,13.17,13.26,12.87,646107.0
2018-05-03,13.15,13.04,13.15,12.8,847434.0
2018-05-04,13.04,13.03,13.31,12.99,719787.0
2018-05-07,13.13,13.51,13.66,13.0,979354.0
2018-05-08,13.54,13.81,14.17,13.46,1145812.0
2018-05-09,13.88,13.89,14.07,13.75,648486.0
2018-05-10,13.99,13.9,14.14,13.68,526398.0
2018-05-11,13.98,13.7,14.0,13.61,474025.0
2018-05-14,13.83,13.72,14.0,13.51,488781.0
2018-05-15,13.77,13.96,13.97,13.61,472956.0
2018-05-16,13.85,13.65,13.93,13.6,489171.0
2018-05-17,13.65,13.6,13.92,13.58,417857.0
2018-05-18,13.63,13.88,13.89,13.52,433132.0
2018-05-21,13.92,13.75,13.98,13.69,659084.0
2018-05-22,13.76,13.2,13.76,13.05,1420126.0
2018-05-23,13.12,12.86,13.15,12.85,945601.0
2018-05-24,12.88,12.7,12.95,12.59,634034.0
2018-05-25,12.71,12.74,12.84,12.53,565588.0
