code,000651,000651,000651,000651,000651
data,open,close,high,low,volume
2018-01-03,45.3,45.65,46.46,45.2,794304.0
2018-01-04,46.0,46.58,46.58,45.73,640485.0
2018-01-05,46.8,47.88,47.95,46.31,781865.0
2018-01-08,48.17,47.83,48.95,47.3,788630.0
2018-01-09,47.72,49.4,49.48,47.59,768856.0
2018-01-10,49.3,51.05,51.96,48.97,1086824.0
2018-01-11,50.81,50.8,52.11,50.22,684113.0
2018-01-12,50.8,53.3,53.48,50.24,854821.0
2018-01-15,53.19,54.6,55.15,52.99,969441.0
2018-01-16,54.1,54.37,55.48,53.41,816648.0
2018-01-17,53.98,52.04,54.96,51.65,968724.0
2018-01-18,51.7,52.26,53.09,51.6,606531.0
2018-01-19,52.09,51.45,52.76,51.13,608047.0
2018-01-22,51.5,56.6,56.6,51.5,1130541.0
2018-01-23,56.5,56.79,56.9,55.45,811738.0
2018-01-24,56.7,55.77,56.72,55.18,627582.0
2018-01-25,55.45,55.4,56.37,54.3,590652.0
2018-01-26,55.01,57.4,58.7,54.77,867829.0
2018-01-29,57.0,55.78,58.07,55.0,832294.0
2018-01-30,55.34,54.35,55.5,54.25,643059.0
2018-01-31,54.0,55.94,56.56,53.88,667284.0
2018-02-01,56.28,55.58,56.36,54.05,703187.0
2018-02-02,55.01,55.49,55.88,54.2,485996.0
2018-02-05,54.75,54.05,55.49,52.65,831558.0
2018-02-06,52.19,53.42,53.86,51.7,980626.0
2018-02-07,54.45,50.28,54.89,50.1,910326.0
2018-02-08,50.3,51.0,51.86,49.15,873655.0
2018-02-09,49.1,49.45,49.89,48.18,977818.0
2018-02-12,49.69,51.51,51.86,49.58,763372.0
2018-02-13,52.1,52.4,53.7,52.1,616850.0
2018-02-14,52.51,54.24,54.38,52.51,479571.0
2018-02-22,55.23,54.99,55.8,54.55,618226.0
2018-02-23,55.0,54.06,55.24,53.87,566942.0
2018-02-26,54.78,54.65,54.9,53.64,526466.0
2018-02-27,54.65,52.01,54.65,51.83,1157391.0
2018-02-28,51.09,51.69,52.51,50.45,618893.0
2018-03-01,51.35,51.58,52.26,51.01,529376.0
2018-03-02,51.05,52.48,52.69,50.78,563261.0
2018-03-05,52.47,51.63,52.64,51.32,408807.0
2018-03-06,51.93,51.87,51.96,50.51,458874.0
2018-03-07,51.87,51.72,52.49,51.36,333013.0
2018-03-08,51.52,53.16,53.3,51.21,548307.0
2018-03-09,53.17,53.04,53.56,52.62,473887.0
2018-03-12,53.35,53.29,53.95,52.3,653299.0
2018-03-13,53.19,53.0,53.7,52.64,463684.0
2018-03-14,52.59,52.18,52.91,52.01,413145.0
2018-03-15,52.0,53.8,53.86,51.93,757443.0
2018-03-16,53.78,53.42,53.85,53.23,749181.0
2018-03-19,53.32,52.93,53.35,52.5,369997.0
2018-03-20,52.6,52.2,52.66,51.7,434321.0
2018-03-21,52.25,51.7,52.61,51.68,357397.0
2018-03-22,51.7,49.9,51.95,49.8,842820.0
2018-03-23,47.9,48.88,49.2,46.41,897017.0
2018-03-26,48.1,48.13,48.5,47.28,557485.0
2018-03-27,48.86,47.44,49.25,47.02,592630.0
2018-03-28,47.0,45.51,47.0,45.01,934072.0
2018-03-29,45.73,47.1,47.5,44.53,847055.0
2018-03-30,46.99,46.9,47.7,46.7,506755.0
2018-04-02,46.63,45.97,47.56,45.84,508996.0
2018-04-03,45.5,46.12,46.48,45.13,372046.0
2018-04-04,46.3,46.8,47.45,45.93,491215.0
2018-04-09,46.65,45.72,46.98,45.42,505261.0
2018-04-10,45.9,47.68,47.68,45.9,582346.0
2018-04-11,48.0,48.12,48.86,47.98,535068.0
2018-04-12,48.13,47.8,48.4,47.6,318138.0
2018-04-13,48.18,47.45,48.55,47.12,337918.0
2018-04-16,47.45,46.19,47.75,45.76,529298.0
2018-04-17,46.14,45.29,46.47,45.2,518662.0
2018-04-18,45.88,45.35,46.05,44.75,451721.0
2018-04-19,45.62,47.6,47.66,45.36,663922.0
2018-04-20,47.83,47.85,49.3,47.59,767214.0
2018-04-23,48.09,49.72,49.76,48.09,763662.0
2018-04-24,50.09,50.19,51.06,49.8,682442.0
2018-04-25,50.0,50.07,50.94,49.72,433751.0
2018-04-26,45.12,45.58,47.22,45.06,3745624.0
2018-04-27,46.3,44.08,46.4,44.08,2293287.0
2018-05-02,44.23,45.2,45.51,44.22,974178.0
2018-05-03,45.16,45.79,45.89,44.58,930896.0
2018-05-04,45.79,45.88,46.87,45.7,865753.0
2018-05-07,46.19,46.72,46.85,45.36,942241.0
2018-05-08,46.77,48.0,48.2,46.76,985756.0
2018-05-09,48.12,48.2,48.25,47.58,623495.0
2018-05-10,48.34,48.21,48.62,47.71,560935.0
2018-05-11,48.4,47.5,48.49,47.2,547551.0
2018-05-14,47.98,48.58,48.69,47.83,684311.0
2018-05-15,48.75,48.35,48.75,48.03,476442.0
2018-05-16,48.06,47.88,48.27,47.8,409712.0
2018-05-17,48.23,47.75,48.43,47.7,436531.0
2018-05-18,47.65,48.27,48.35,47.23,487185.0
2018-05-21,48.4,47.94,48.5,47.73,574057.0
2018-05-22,47.78,46.8,47.78,46.33,839495.0
2018-05-23,46.72,46.22,46.72,46.1,399705.0
2018-05-24,46.22,45.61,46.4,45.54,451000.0
2018-05-25,45.61,45.74,46.09,45.5,336852.0
